年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),平均湿度(％),平均湿度(％),平均湿度(％),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時)
2023/12/14,0.4,8,1,-3.4,8,1,-1.9,8,1,0.0,0,8,1,0,1,8,1,54,8,1,晴時々曇,8,1,曇,8,1
2023/12/15,0.5,8,1,-2.5,8,1,-1.0,8,1,0.0,0,8,1,2,0,8,1,63,8,1,曇,8,1,曇時々雪,8,1
2023/12/16,1.3,8,1,-2.3,8,1,-0.8,8,1,3.5,0,8,1,5,0,8,1,85,8,1,雪一時曇,8,1,みぞれ一時雪,8,1
2023/12/17,2.9,8,1,-4.2,8,1,-1.4,8,1,3.0,0,8,1,2,0,8,1,67,8,1,雪後曇,8,1,曇後晴,8,1
2023/12/18,-3.9,8,1,-8.0,8,1,-6.2,8,1,0.0,0,8,1,0,1,8,1,55,8,1,晴後時々雪,8,1,晴,8,1
2023/12/19,-2.8,8,1,-8.2,8,1,-5.0,8,1,0.0,0,8,1,0,1,8,1,66,8,1,晴時々曇一時雪,8,1,曇時々晴,8,1
2023/12/20,-1.2,8,1,-6.7,8,1,-4.1,8,1,0.0,0,8,1,0,1,8,1,61,8,1,晴,8,1,快晴,8,1
2023/12/21,-0.4,8,1,-7.6,8,1,-3.6,8,1,0.0,0,8,1,3,0,8,1,61,8,1,晴後一時雪,8,1,晴時々雪,8,1
2023/12/22,-0.3,8,1,-7.5,8,1,-3.3,8,1,0.0,0,8,1,0,1,8,1,56,8,1,晴,8,1,曇一時雪後晴,8,1
2023/12/23,-3.7,8,1,-8.2,8,1,-5.7,8,1,0.0,0,8,1,0,1,8,1,49,8,1,晴後一時雪,8,1,晴一時雪,8,1
2023/12/24,-1.2,8,1,-6.1,8,1,-3.5,8,1,0,1,8,1,0,1,8,1,56,8,1,晴後曇,8,1,曇後晴,8,1
2023/12/25,2.2,8,1,-7.1,8,1,-2.2,8,1,0.0,0,8,1,0,1,8,1,63,8,1,晴時々曇,8,1,晴後雪,8,1
2023/12/26,0.6,8,1,-2.4,8,1,-0.9,8,1,17.5,0,8,1,27,0,8,1,86,8,1,雪後曇,8,1,大雪後一時晴、雷を伴う,8,1
2023/12/27,-0.8,8,1,-3.8,8,1,-2.4,8,1,0.5,0,8,1,0,1,8,1,55,8,1,晴時々雪,8,1,曇時々雪後晴,8,1
2023/12/28,0.2,8,1,-6.6,8,1,-1.8,8,1,0.5,0,8,1,0,1,8,1,66,8,1,雪時々曇,8,1,晴後曇,8,1
2023/12/29,2.4,8,1,-1.7,8,1,-0.1,8,1,0.0,0,8,1,0,1,8,1,61,8,1,曇時々晴,8,1,雪時々曇,8,1
2023/12/30,3.0,8,1,-1.6,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇一時晴,8,1,曇時々雪,8,1
2023/12/31,-0.5,8,1,-3.7,8,1,-1.9,8,1,6.5,0,8,1,7,0,8,1,87,8,1,雪,8,1,曇時々雪,8,1
