îN,èT,ÉCÉìÉtÉãÉGÉìÉU,RSÉEÉCÉãÉXä¥êıè«,àÙì™åãñåîM,Ç`åQónååê´⁄›ªãÖã€àÙì™âä,ä¥êıê´à›í∞âä,êÖìó,éËë´å˚ïa,ì`êıê´çgî¡,ìÀî≠ê´î≠ÇµÇÒ,ÉwÉãÉpÉìÉMÅ[Éi,ó¨çsê´é®â∫ëBâä,ã}ê´èoååê´åãñåâä,ó¨çsê´äpåãñåâä,ç◊ã€ê´êëñåâä,ñ≥ã€ê´êëñåâä,É}ÉCÉRÉvÉâÉYÉ}îxâä,ÉNÉâÉ~ÉWÉAîxâäÅiÉIÉEÉÄïaÇèúÇ≠Åj,ä¥êıê´à›í∞âäÅiÉçÉ^ÉEÉCÉãÉXÅj,COVID19
2012,12,13.55555556,0.659793814,0.056701031,1.458762887,6.474226804,1.536082474,0.056701031,0.134020619,0.448453608,0.020618557,0.201030928,0.0625,0.083333333,0.066666667,0,0.6,0,,
2012,13,9.202702703,0.654639175,0.12371134,1.201030928,6.041237113,1.427835052,0.051546392,0.051546392,0.422680412,0.025773196,0.268041237,0.041666667,0.083333333,0,0,1.466666667,0,,
2012,14,5.562711864,0.649484536,0.118556701,1.371134021,6.778350515,1.407216495,0.056701031,0.067010309,0.510309278,0.041237113,0.18556701,0,0.145833333,0,0.066666667,1.2,0,,
2012,15,4.393220339,0.572164948,0.134020619,1.432989691,9.407216495,1.288659794,0.030927835,0.118556701,0.556701031,0.030927835,0.278350515,0.020833333,0.208333333,0,0,1.066666667,0,,
2012,16,3.597315436,0.502538071,0.152284264,1.604060914,10.4213198,1.355329949,0.086294416,0.121827411,0.644670051,0.040609137,0.258883249,0.041666667,0.229166667,0.066666667,0,1.333333333,0,,
2012,17,2.261744966,0.314720812,0.248730964,2.020304569,10.52791878,1.538071066,0.096446701,0.131979695,0.609137056,0.040609137,0.218274112,0,0.3125,0,0,1,0,,
2012,18,0.604026846,0.218274112,0.162436548,0.827411168,5.634517766,1.086294416,0.086294416,0.091370558,0.314720812,0.050761421,0.197969543,0,0.208333333,0,0,1,0,,
2012,19,0.372483221,0.197969543,0.390862944,2.101522843,8.791878173,2.07106599,0.14213198,0.045685279,0.588832487,0.030456853,0.304568528,0,0.270833333,0,0.0625,1.4375,0.0625,,
2012,20,0.150501672,0.187817259,0.431472081,2.177664975,10.04060914,1.345177665,0.116751269,0.086294416,0.456852792,0.182741117,0.21319797,0,0.229166667,0,0,0.5625,0,,
2012,21,0.132890365,0.197969543,0.543147208,2.365482234,10.68020305,1.720812183,0.131979695,0.050761421,0.54822335,0.182741117,0.218274112,0.041666667,0.1875,0,0.0625,1.3125,0,,
2012,22,0.079734219,0.086294416,0.507614213,3.015228426,10.44670051,1.664974619,0.162436548,0.091370558,0.700507614,0.192893401,0.218274112,0.0625,0.25,0,0,1.1875,0.0625,,
2012,23,0.03654485,0.121827411,0.527918782,2.614213198,9.441624365,1.771573604,0.21319797,0.096446701,0.588832487,0.248730964,0.289340102,0,0.291666667,0,0,0.875,0,,
2012,24,0.019933555,0.050761421,0.609137056,2.898477157,7.659898477,1.807106599,0.218274112,0.096446701,0.639593909,0.416243655,0.253807107,0.041666667,0.208333333,0.0625,0,0.5,0,,
2012,25,0.026578073,0.101522843,0.578680203,2.497461929,6.588832487,1.664974619,0.426395939,0.131979695,0.61928934,0.873096447,0.355329949,0.020833333,0.270833333,0,0.0625,0.75,0,,
2012,26,0.016611296,0.126903553,0.553299492,2.314720812,5.78680203,1.416243655,0.365482234,0.126903553,0.654822335,1.69035533,0.340101523,0,0.145833333,0,0.0625,0.875,0,,
2012,27,0.02,0.086294416,0.675126904,2.208121827,5.258883249,1.370558376,0.482233503,0.096446701,0.680203046,2.395939086,0.329949239,0,0.125,0,0,1.0625,0,,
2012,28,0.01,0.091370558,0.573604061,2.091370558,4.45177665,1.21319797,0.431472081,0.096446701,0.705583756,4.050761421,0.355329949,0,0.25,0,0.1875,0.8125,0,,
2012,29,0.006666667,0.035532995,0.406091371,1.512690355,3.654822335,1.147208122,0.604060914,0.086294416,0.629441624,4.040609137,0.335025381,0,0.104166667,0,0,0.875,0,,
2012,30,0.02,0.248730964,0.492385787,1.487309645,3.497461929,0.918781726,0.629441624,0.162436548,0.736040609,4.030456853,0.390862944,0,0.229166667,0,0.125,1.25,0,,
2012,31,0.013333333,0.279187817,0.456852792,1.121827411,3.604060914,0.751269036,0.527918782,0.14213198,0.568527919,3.243654822,0.340101523,0.020833333,0.145833333,0,0.058823529,1.176470588,0.058823529,,
2012,32,0.016666667,0.319796954,0.47715736,1.223350254,3.497461929,0.720812183,0.355329949,0.050761421,0.583756345,2.355329949,0.294416244,0.020833333,0.291666667,0,0.058823529,0.705882353,0,,
2012,33,0.03,0.421319797,0.269035533,0.685279188,2.243654822,0.532994924,0.203045685,0.030456853,0.472081218,1.015228426,0.223350254,0.020833333,0.208333333,0.058823529,0.058823529,0.705882353,0,,
2012,34,0.00990099,0.319796954,0.365482234,0.817258883,3.375634518,0.609137056,0.263959391,0.025380711,0.675126904,1.055837563,0.228426396,0,0.26,0,0.176470588,1.235294118,0.058823529,,
2012,35,0.01320132,0.527918782,0.304568528,1.050761421,3.243654822,0.375634518,0.30964467,0.020304569,0.705583756,0.883248731,0.314720812,0,0.37254902,0.117647059,0.058823529,1.470588235,0.058823529,,
2012,36,0.016447368,0.883248731,0.385786802,1.040609137,3.350253807,0.558375635,0.279187817,0.025380711,0.69035533,0.700507614,0.436548223,0,0.384615385,0.058823529,0.117647059,0.705882353,0,,
2012,37,0.029411765,1.211055276,0.396984925,1.417085427,3.472361809,0.547738693,0.211055276,0.035175879,0.658291457,0.768844221,0.201005025,0.019230769,0.211538462,0,0.117647059,1.058823529,0,,
2012,38,0.009803922,1.346733668,0.311557789,1.030150754,3.035175879,0.522613065,0.180904523,0.025125628,0.462311558,0.336683417,0.281407035,0,0.326923077,0,0,1,0,,
2012,39,0.013071895,1.809045226,0.281407035,1.35678392,3.281407035,0.492462312,0.236180905,0.045226131,0.688442211,0.341708543,0.216080402,0.019230769,0.307692308,0,0.117647059,1.176470588,0,,
2012,40,0.016286645,1.87,0.22,1.3,4.02,0.65,0.25,0.04,0.665,0.195,0.27,0.019230769,0.288461538,0,0.294117647,1.176470588,0,,
2012,41,0.029315961,1.39,0.18,1.2,3.93,0.445,0.2,0.055,0.49,0.165,0.265,0.019230769,0.288461538,0,0,0.941176471,0,,
2012,42,0.013029316,1.205,0.17,1.215,5.36,0.575,0.17,0.02,0.58,0.095,0.33,0,0.269230769,0.058823529,0.058823529,1.705882353,0,,
2012,43,0.019543974,1.27,0.17,1.8,7.185,0.615,0.19,0.04,0.63,0.05,0.2,0.038461538,0.230769231,0,0,1.235294118,0.058823529,,
2012,44,0.035714286,1.105,0.12,1.5,9.635,0.92,0.165,0.035,0.48,0.045,0.21,0.019230769,0.365384615,0,0.058823529,1.352941176,0,,
2012,45,0.058441558,1.21,0.19,2.03,15.425,0.875,0.12,0.045,0.515,0.035,0.21,0.019230769,0.173076923,0,0,1.470588235,0.058823529,,
2012,46,0.048859935,1.170854271,0.246231156,1.954773869,19.27638191,1.165829146,0.130653266,0.060301508,0.497487437,0.020100503,0.16080402,0.019230769,0.153846154,0.117647059,0.117647059,0.882352941,0.117647059,,
2012,47,0.13029316,1.185929648,0.27638191,1.798994975,16.93467337,1.110552764,0.120603015,0.020100503,0.48241206,0.050251256,0.170854271,0,0.153846154,0,0.058823529,0.588235294,0.058823529,,
2012,48,0.153594771,1.575757576,0.277777778,1.717171717,15.23737374,1.404040404,0.161616162,0.045454545,0.555555556,0.025252525,0.227272727,0.019230769,0.288461538,0.058823529,0.058823529,0.529411765,0,,
2012,49,0.303921569,1.737373737,0.363636364,2.338383838,14.57575758,1.333333333,0.171717172,0.03030303,0.48989899,0.035353535,0.156565657,0.019230769,0.442307692,0,0,0.647058824,0,,
2012,50,0.620915033,1.924242424,0.454545455,2.106060606,13.50505051,1.727272727,0.161616162,0.04040404,0.464646465,0.03030303,0.166666667,0,0.192307692,0,0,0.588235294,0,,
2012,51,0.758169935,2.106060606,0.474747475,2.141414141,11.98484848,1.631313131,0.131313131,0.04040404,0.45959596,0.035353535,0.156565657,0,0.326923077,0,0,0.705882353,0.058823529,,
2012,52,0.793442623,1.847715736,0.492385787,1.527918782,8.284263959,1.558375635,0.16751269,0.035532995,0.329949239,0.020304569,0.137055838,0,0.365384615,0,0.117647059,0.941176471,0.058823529,,
2013,1,1.367213115,0.969543147,0.111675127,0.527918782,3.274111675,1.416243655,0.005076142,0.005076142,0.14213198,0.015228426,0.081218274,0,0.134615385,0.058823529,0,0.470588235,0,0,
2013,2,5.071895425,1.370558376,0.431472081,1.771573604,7.010152284,1.629441624,0.101522843,0.045685279,0.431472081,0.050761421,0.187817259,0.019230769,0.288461538,0.117647059,0,0.647058824,0.058823529,0,
2013,3,11.91856678,0.974747475,0.166666667,1.752525253,6.5,1.141414141,0.111111111,0.01010101,0.454545455,0.005050505,0.151515152,0,0.288461538,0,0,0.470588235,0,0,
2013,4,22.85436893,1.025,0.22,2.145,7,1.125,0.155,0.04,0.375,0.015,0.12,0,0.307692308,0,0,0.529411765,0.058823529,0,
2013,5,27.10679612,0.925,0.17,2.205,7.025,0.945,0.145,0.06,0.37,0.04,0.115,0,0.288461538,0,0,0.588235294,0,0,
2013,6,23.18770227,0.755,0.3,2.535,7.21,1.065,0.145,0.035,0.44,0.01,0.075,0,0.192307692,0,0,0.705882353,0.058823529,0,
2013,7,14.77022654,0.635,0.145,1.795,7.105,0.84,0.12,0.03,0.4,0.02,0.12,0,0.307692308,0,0.058823529,0.411764706,0,0,
2013,8,13.33980583,0.51,0.175,2.445,7.785,1.05,0.155,0.025,0.505,0.02,0.09,0,0.173076923,0,0,0.176470588,0.058823529,0,
2013,9,11.27831715,0.45,0.2,2.01,8.835,1.07,0.2,0.025,0.405,0.03,0.12,0.019230769,0.211538462,0.117647059,0.058823529,0.411764706,0,0,
2013,10,8.55987055,0.475,0.26,2.22,9.485,1.275,0.135,0.005,0.395,0.035,0.15,0,0.230769231,0,0,0.470588235,0,0,
2013,11,6.372168285,0.355,0.3,2.125,8.69,0.87,0.16,0.045,0.415,0.04,0.105,0,0.134615385,0,0,0.411764706,0,0,
2013,12,5.258899676,0.35,0.27,1.78,7.54,1.075,0.16,0.035,0.45,0.03,0.145,0.019230769,0.230769231,0.058823529,0,0.764705882,0.058823529,0,
2013,13,3.796116505,0.305,0.22,1.345,7.68,0.94,0.135,0.03,0.53,0.055,0.075,0,0.230769231,0.117647059,0,0.411764706,0.058823529,0,
2013,14,2.396103896,0.23,0.225,1.32,7.09,0.885,0.1,0.02,0.425,0.015,0.175,0,0.173076923,0.058823529,0,0.647058824,0,0,
2013,15,1.788961039,0.25,0.18,1.45,8.13,0.855,0.175,0.065,0.455,0.035,0.175,0.019230769,0.326923077,0.117647059,0,0.470588235,0,0,
2013,16,3.019480519,0.275,0.345,2.065,8.92,0.895,0.3,0.035,0.635,0.03,0.18,0,0.288461538,0,0,0.058823529,0.058823529,0,
2013,17,2.987012987,0.215,0.3,2.175,11.01,0.905,0.36,0.015,0.695,0.08,0.165,0.019230769,0.365384615,0,0.058823529,0.117647059,0,0,
2013,18,2.457792208,0.115,0.225,1.64,7.37,0.735,0.27,0.05,0.445,0.07,0.1,0.019230769,0.211538462,0.117647059,0,0.411764706,0,0,
2013,19,2.078175896,0.145728643,0.557788945,1.829145729,9.939698492,1.336683417,0.296482412,0.035175879,0.592964824,0.085427136,0.155778894,0.038461538,0.461538462,0,0,0.176470588,0,0,
2013,20,2.081433225,0.211055276,0.336683417,2.894472362,10.13065327,1.27638191,0.507537688,0.050251256,0.592964824,0.175879397,0.256281407,0.019230769,0.423076923,0,0.058823529,0.117647059,0,0,
2013,21,1.312703583,0.130653266,0.542713568,2.929648241,8.286432161,1.48241206,0.648241206,0.065326633,0.753768844,0.266331658,0.201005025,0.039215686,0.31372549,0,0,0.176470588,0.058823529,0,
2013,22,0.674267101,0.155778894,0.497487437,2.537688442,7.050251256,1.231155779,0.708542714,0.020100503,0.628140704,0.412060302,0.221105528,0.019607843,0.37254902,0.058823529,0,0.294117647,0,0,
2013,23,0.371335505,0.135678392,0.507537688,2.633165829,6.27638191,1.095477387,1.206030151,0.060301508,0.638190955,0.512562814,0.206030151,0.019607843,0.274509804,0,0,0.058823529,0,0,
2013,24,0.13029316,0.065326633,0.507537688,2.537688442,5.869346734,1.16080402,1.35678392,0.100502513,0.653266332,0.773869347,0.211055276,0,0.333333333,0,0.117647059,0.117647059,0,0,
2013,25,0.061889251,0.090452261,0.658291457,2.211055276,5.155778894,0.904522613,1.864321608,0.065326633,0.618090452,1.085427136,0.216080402,0,0.254901961,0.058823529,0.058823529,0.235294118,0,0,
2013,26,0.013029316,0.125628141,0.497487437,2.281407035,4.487437186,0.778894472,3.427135678,0.040201005,0.557788945,2.206030151,0.216080402,0,0.450980392,0.058823529,0.058823529,0.352941176,0.117647059,0,
2013,27,0.022875817,0.186868687,0.560606061,1.792929293,4.383838384,0.782828283,4.5,0.070707071,0.53030303,3.601010101,0.196969697,0,0.423076923,0,0,0.235294118,0,0,
2013,28,0.029411765,0.191919192,0.580808081,1.686868687,3.757575758,0.843434343,7.358585859,0.025252525,0.641414141,4.626262626,0.242424242,0.019230769,0.480769231,0,0.058823529,0.352941176,0,0,
2013,29,0.019607843,0.202020202,0.47979798,1.338383838,3.398989899,0.646464646,8.025252525,0.060606061,0.525252525,4.373737374,0.186868687,0,0.307692308,0.058823529,0.176470588,0.176470588,0,0,
2013,30,0.022801303,0.296482412,0.567839196,1.301507538,3.778894472,0.703517588,7.849246231,0.045226131,0.56281407,4.557788945,0.120603015,0.019230769,0.557692308,0.058823529,0.058823529,0.352941176,0,0,
2013,31,0.009771987,0.407035176,0.552763819,1.286432161,3.236180905,0.748743719,7.060301508,0.025125628,0.683417085,3.939698492,0.145728643,0,0.576923077,0.058823529,0.117647059,0.058823529,0,0,
2013,32,0.012987013,0.475,0.41,0.98,3.145,0.73,6.14,0.03,0.575,3.04,0.08,0,0.75,0,0.058823529,0.176470588,0,0,
2013,33,0.006514658,0.587939698,0.442211055,0.623115578,2.412060302,0.653266332,3.603015075,0.015075377,0.396984925,1.748743719,0.070351759,0.019230769,0.326923077,0,0,0.294117647,0,0,
2013,34,0.022727273,0.452261307,0.467336683,0.763819095,3,0.552763819,2.51758794,0.030150754,0.432160804,1.115577889,0.105527638,0.019230769,0.826923077,0,0.058823529,0.117647059,0,0,
2013,35,0.00974026,0.728643216,0.376884422,0.763819095,2.969849246,0.361809045,2.623115578,0.020100503,0.623115578,0.969849246,0.095477387,0,0.730769231,0,0,0.117647059,0,0,
2013,36,0.012987013,1.105527638,0.266331658,0.889447236,3.291457286,0.522613065,2.185929648,0.005025126,0.693467337,0.809045226,0.100502513,0,0.711538462,0,0,0.176470588,0,0,
2013,37,0.022727273,1.477386935,0.457286432,1.145728643,2.924623116,0.346733668,2.015075377,0.055276382,0.492462312,0.748743719,0.100502513,0,0.480769231,0,0.058823529,0.235294118,0,0,
2013,38,0.042071197,1.55,0.36,1.105,2.83,0.515,1.48,0.03,0.585,0.475,0.12,0.019230769,0.5,0,0,0.352941176,0.058823529,0,
2013,39,0.006493506,1.24120603,0.32160804,1.040201005,2.783919598,0.477386935,1.095477387,0.040201005,0.51758794,0.27638191,0.085427136,0,0.538461538,0,0.117647059,0.294117647,0,0,
2013,40,0.019543974,1.326633166,0.346733668,1.226130653,3.115577889,0.502512563,0.869346734,0.020100503,0.592964824,0.201005025,0.115577889,0,0.326923077,0,0,0.176470588,0,0,
2013,41,0.016286645,1.623115578,0.281407035,1.281407035,3.271356784,0.592964824,1.030150754,0.020100503,0.613065327,0.246231156,0.120603015,0.019230769,0.25,0,0.058823529,0.117647059,0,0,
2013,42,0.026143791,1.232323232,0.272727273,1.202020202,2.808080808,0.51010101,0.722222222,0.015151515,0.5,0.181818182,0.121212121,0,0.192307692,0,0.117647059,0.176470588,0.058823529,0,
2013,43,0.032679739,1.515151515,0.287878788,1.575757576,3.828282828,0.5,0.565656566,0.015151515,0.565656566,0.121212121,0.106060606,0,0.269230769,0,0.058823529,0.352941176,0.058823529,0,
2013,44,0.045454545,1.738693467,0.346733668,1.497487437,4.246231156,0.67839196,0.502512563,0.020100503,0.56281407,0.120603015,0.125628141,0,0.115384615,0,0,0,0,0.058823529,
2013,45,0.071428571,1.56281407,0.396984925,1.457286432,4.221105528,0.889447236,0.391959799,0.015075377,0.487437186,0.070351759,0.095477387,0,0.326923077,0.176470588,0,0.117647059,0.058823529,0.117647059,
2013,46,0.084142395,1.685,0.405,1.67,6.075,1.095,0.365,0.035,0.56,0.065,0.145,0.019230769,0.307692308,0.058823529,0.058823529,0.176470588,0,0,
2013,47,0.090614887,1.62,0.48,1.66,6.875,1.19,0.33,0.01,0.51,0.085,0.125,0,0.634615385,0,0.058823529,0.058823529,0,0.058823529,
2013,48,0.310679612,1.76,0.51,2.035,9.105,1.5,0.25,0.025,0.53,0.04,0.075,0,0.230769231,0.117647059,0.058823529,0.058823529,0.058823529,0.058823529,
2013,49,0.446601942,1.605,0.47,2.42,11.145,1.525,0.26,0.035,0.575,0.055,0.095,0.019230769,0.288461538,0,0,0.235294118,0,0.058823529,
2013,50,0.496753247,1.577889447,0.56281407,2.472361809,12.96482412,1.577889447,0.231155779,0.020100503,0.547738693,0.055276382,0.125628141,0,0.365384615,0,0.058823529,0.294117647,0,0.058823529,
2013,51,0.915584416,1.67839196,0.572864322,2.638190955,15.01507538,1.638190955,0.175879397,0.015075377,0.442211055,0.035175879,0.090452261,0.019230769,0.442307692,0,0.117647059,0.411764706,0,0.058823529,
2013,52,1.461038961,1.376884422,0.577889447,1.899497487,11.39698492,1.698492462,0.150753769,0.030150754,0.366834171,0.055276382,0.095477387,0,0.346153846,0,0,0.117647059,0,0.176470588,
2014,1,1.662337662,0.552763819,0.115577889,0.422110553,2.819095477,1.020100503,0.020100503,0,0.120603015,0.010050251,0.025125628,0,0.019230769,0.058823529,0,0.117647059,0,0,
2014,2,6.24025974,1.125628141,0.442211055,1.989949749,9.492462312,2.326633166,0.035175879,0.035175879,0.417085427,0.025125628,0.050251256,0,0.673076923,0,0,0.117647059,0.058823529,0.117647059,
2014,3,14.23376623,0.829145729,0.286432161,1.854271357,8.060301508,1.065326633,0.060301508,0.030150754,0.552763819,0.005025126,0.055276382,0,0.307692308,0,0,0.058823529,0,0.058823529,
2014,4,25.65472313,0.792929293,0.338383838,2.237373737,9.97979798,1.393939394,0.04040404,0.01010101,0.464646465,0.03030303,0.106060606,0.019230769,0.25,0,0.058823529,0.058823529,0,0.117647059,
2014,5,30.48051948,0.814070352,0.351758794,2.266331658,8.050251256,1.045226131,0.055276382,0.040201005,0.40201005,0.010050251,0.095477387,0,0.384615385,0.058823529,0.058823529,0.176470588,0.117647059,0.117647059,
2014,6,24.70454545,0.638190955,0.371859296,1.904522613,6.974874372,0.934673367,0.040201005,0.020100503,0.427135678,0.025125628,0.070351759,0,0.25,0,0,0.058823529,0,0.176470588,
2014,7,20.92207792,0.51758794,0.311557789,1.914572864,5.638190955,1.251256281,0.020100503,0.035175879,0.316582915,0.025125628,0.100502513,0,0.192307692,0.058823529,0.058823529,0.058823529,0,0.352941176,
2014,8,19.23624595,0.56,0.315,1.865,6.05,1.13,0.04,0.05,0.39,0.025,0.105,0,0.173076923,0,0,0.117647059,0,0.294117647,
2014,9,22.2815534,0.42,0.315,2.255,6.685,0.885,0.035,0.045,0.405,0.05,0.125,0.019230769,0.346153846,0,0,0.117647059,0,0.470588235,
2014,10,18.197411,0.36,0.23,2.245,6.58,0.985,0.055,0.06,0.33,0.015,0.075,0.019230769,0.192307692,0,0,0.058823529,0,0.294117647,
2014,11,18.31391586,0.33,0.21,2.24,6.585,0.825,0.04,0.02,0.38,0.03,0.11,0.019230769,0.288461538,0.058823529,0.058823529,0,0,0.588235294,
2014,12,15.23300971,0.27,0.215,1.945,6.51,0.755,0.015,0.025,0.375,0.025,0.085,0.038461538,0.134615385,0.058823529,0,0.117647059,0,0.294117647,
2014,13,9.517799353,0.39,0.265,1.795,6.24,0.825,0.015,0.04,0.43,0.015,0.1,0.038461538,0.230769231,0.058823529,0.117647059,0.176470588,0,0.882352941,
2014,14,4.762987013,0.33,0.28,1.295,5.655,0.925,0.06,0.03,0.43,0.03,0.175,0,0.230769231,0,0,0.235294118,0.058823529,0.588235294,
2014,15,3.283387622,0.336683417,0.32160804,1.48241206,6.743718593,0.778894472,0.045226131,0.030150754,0.51758794,0.070351759,0.211055276,0,0.096153846,0.058823529,0.058823529,0.117647059,0,0.294117647,
2014,16,3.459283388,0.27638191,0.412060302,1.969849246,9.542713568,0.904522613,0.045226131,0.050251256,0.648241206,0.065326633,0.100502513,0,0.288461538,0,0,0.294117647,0,0.941176471,
2014,17,2.814332248,0.206030151,0.557788945,2.27638191,11.71356784,0.819095477,0.055276382,0.060301508,0.668341709,0.100502513,0.125628141,0,0.269230769,0.058823529,0,0.058823529,0.058823529,1.411764706,
2014,18,1.762214984,0.27638191,0.688442211,1.91959799,9.824120603,1.055276382,0.065326633,0.070351759,0.567839196,0.100502513,0.115577889,0.038461538,0.269230769,0.176470588,0,0.058823529,0.117647059,1.470588235,
2014,19,0.771986971,0.105527638,0.542713568,2.08040201,8.487437186,1.467336683,0.075376884,0.055276382,0.427135678,0.050251256,0.180904523,0.096153846,0.211538462,0,0.058823529,0.117647059,0,0.588235294,
2014,20,0.543973941,0.175879397,0.738693467,3.346733668,11.6080402,1.195979899,0.120603015,0.065326633,0.663316583,0.195979899,0.201005025,0.019230769,0.384615385,0,0,0.176470588,0,0.705882353,
2014,21,0.475570033,0.140703518,0.859296482,3.27638191,11.35678392,1.105527638,0.155778894,0.045226131,0.703517588,0.316582915,0.180904523,0.019230769,0.230769231,0.058823529,0.058823529,0.294117647,0,0.882352941,
2014,22,0.2247557,0.120603015,1.120603015,3.944723618,9.819095477,1.361809045,0.180904523,0.045226131,0.663316583,0.557788945,0.206030151,0,0.25,0,0.058823529,0.058823529,0,0.294117647,
2014,23,0.104575163,0.171717172,1.252525253,3.035353535,7.131313131,1.404040404,0.247474747,0.090909091,0.742424242,0.767676768,0.212121212,0,0.346153846,0,0,0.411764706,0,0.470588235,
2014,24,0.052287582,0.116161616,1.227272727,3.121212121,6.439393939,1.48989899,0.343434343,0.070707071,0.595959596,1.383838384,0.242424242,0,0.211538462,0,0.058823529,0.235294118,0,0.705882353,
2014,25,0.032679739,0.070707071,1.191919192,2.767676768,5.505050505,1.03030303,0.404040404,0.065656566,0.545454545,2.338383838,0.232323232,0,0.326923077,0.058823529,0,0.058823529,0,0.470588235,
2014,26,0.022875817,0.156565657,1.075757576,2.757575758,5.181818182,1.075757576,0.414141414,0.106060606,0.686868687,3.111111111,0.318181818,0,0.461538462,0,0.176470588,0.117647059,0,0.058823529,
2014,27,0.016339869,0.101010101,1.116161616,2.388888889,4.984848485,0.994949495,0.51010101,0.111111111,0.651515152,4.96969697,0.207070707,0.019230769,0.288461538,0,0.058823529,0.117647059,0,0.058823529,
2014,28,0.019543974,0.115577889,0.844221106,2.331658291,4.587939698,0.934673367,0.376884422,0.085427136,0.708542714,7.035175879,0.231155779,0,0.365384615,0,0,0.058823529,0.058823529,0.176470588,
2014,29,0.026058632,0.180904523,0.954773869,1.964824121,3.804020101,0.894472362,0.427135678,0.075376884,0.64321608,8.748743719,0.246231156,0,0.269230769,0,0,0.058823529,0,0,
2014,30,0.029315961,0.185929648,0.783919598,1.281407035,3.27638191,0.869346734,0.376884422,0.065326633,0.673366834,5.688442211,0.201005025,0,0.307692308,0,0,0.176470588,0,0,
2014,31,0.019543974,0.195979899,1.025125628,1.371859296,3.854271357,0.884422111,0.417085427,0.065326633,0.658291457,4.221105528,0.201005025,0,0.365384615,0,0,0.058823529,0,0,
2014,32,0.019607843,0.286432161,0.849246231,1.261306533,3.547738693,0.683417085,0.251256281,0.050251256,0.67839196,2.663316583,0.130653266,0.057692308,0.326923077,0,0,0.058823529,0,0,
2014,33,0.026143791,0.381909548,0.698492462,0.738693467,2.467336683,0.567839196,0.231155779,0.030150754,0.487437186,1.603015075,0.105527638,0.019230769,0.115384615,0,0,0.117647059,0,0,
2014,34,0.019607843,0.391959799,0.693467337,1.045226131,3.065326633,0.653266332,0.306532663,0.110552764,0.67839196,1.185929648,0.226130653,0.019230769,0.5,0,0,0.235294118,0,0,
2014,35,0.029411765,0.809045226,0.718592965,0.894472362,3.396984925,0.472361809,0.346733668,0.060301508,0.618090452,0.83919598,0.155778894,0.019230769,0.442307692,0.058823529,0,0.117647059,0,0,
2014,36,0.019607843,1.296482412,0.748743719,1.246231156,3.447236181,0.366834171,0.361809045,0.110552764,0.603015075,0.648241206,0.16080402,0.019230769,0.423076923,0,0,0.058823529,0,0,
2014,37,0.157377049,2.035353535,0.671717172,1.787878788,3.762626263,0.505050505,0.358585859,0.065656566,0.712121212,0.560606061,0.141414141,0,0.269230769,0,0,0.235294118,0,0,
2014,38,0.016393443,1.944444444,0.52020202,1.555555556,3.666666667,0.353535354,0.287878788,0.080808081,0.565656566,0.287878788,0.166666667,0,0.173076923,0,0,0,0,0.058823529,
2014,39,0.032786885,1.95959596,0.424242424,1.732323232,3.712121212,0.590909091,0.323232323,0.04040404,0.474747475,0.277777778,0.202020202,0,0.211538462,0.058823529,0,0.058823529,0.235294118,0,
2014,40,0.039344262,1.787878788,0.414141414,1.626262626,4.191919192,0.47979798,0.222222222,0.060606061,0.616161616,0.141414141,0.202020202,0,0.365384615,0,0.058823529,0,0,0,
2014,41,0.032786885,1.439393939,0.318181818,1.363636364,4.04040404,0.626262626,0.227272727,0.055555556,0.515151515,0.131313131,0.191919192,0,0.346153846,0,0,0.235294118,0,0,
2014,42,0.02295082,1.015151515,0.343434343,1.454545455,3.757575758,0.525252525,0.227272727,0.065656566,0.53030303,0.126262626,0.191919192,0,0.269230769,0.058823529,0,0.176470588,0,0,
2014,43,0.108196721,1.277777778,0.358585859,1.727272727,5.207070707,0.560606061,0.121212121,0.085858586,0.585858586,0.04040404,0.202020202,0,0.230769231,0.117647059,0,0.294117647,0,0,
2014,44,0.144262295,1.141414141,0.308080808,1.792929293,6.373737374,0.666666667,0.252525253,0.075757576,0.560606061,0.04040404,0.176767677,0,0.134615385,0,0.176470588,0.176470588,0,0,
2014,45,0.215686275,1.211055276,0.457286432,1.788944724,6.130653266,0.738693467,0.236180905,0.08040201,0.648241206,0.035175879,0.236180905,0,0.230769231,0,0.058823529,0.117647059,0,0,
2014,46,0.284313725,1.301507538,0.467336683,2.110552764,8.422110553,0.859296482,0.351758794,0.085427136,0.557788945,0.025125628,0.206030151,0.019230769,0.25,0,0,0.235294118,0,0,
2014,47,0.781045752,1.407035176,0.366834171,2.587939698,10.95477387,0.869346734,0.311557789,0.16080402,0.582914573,0.030150754,0.190954774,0.019230769,0.211538462,0,0,0.411764706,0,0,
2014,48,1.488599349,1.585,0.485,2.43,10.335,1.015,0.335,0.12,0.335,0.01,0.225,0,0.269230769,0.058823529,0,0.352941176,0,0,
2014,49,2.801302932,2.12,0.535,2.62,11.44,1.225,0.435,0.1,0.48,0.06,0.21,0,0.442307692,0,0.117647059,0.411764706,0,0,
2014,50,7.312703583,3.19,0.485,2.75,11.035,1.25,0.535,0.155,0.545,0.035,0.22,0,0.365384615,0.058823529,0,0.235294118,0,0.176470588,
2014,51,18.32247557,3.065,0.365,2.505,10.435,1.37,0.425,0.125,0.525,0.02,0.23,0,0.192307692,0,0,0.235294118,0,0.176470588,
